drug_concept_id,drug_concept_name,vocabulary_id,concept_class_id,drug_concept_code,drug_class_name
40003511,Acetaminophen / Bromelains Oral Tablet,RxNorm,Clinical Drug Form,242222,Pain NSAIDS
40003687,Acetaminophen / Codeine Chewable Tablet,RxNorm,Clinical Drug Form,370749,Pain NSAIDS
40005746,Acetaminophen Oral Tablet,RxNorm,Clinical Drug Form,369097,Pain NSAIDS
45775741,Acetaminophen / Dextromethorphan / Doxylamine / Phenylephrine Oral Tablet,RxNorm,Clinical Drug Form,1546875,Pain NSAIDS
40003686,Acetaminophen / Codeine / Pseudoephedrine Oral Tablet,RxNorm,Clinical Drug Form,378123,Pain NSAIDS
40003518,Acetaminophen / Brompheniramine / Pseudoephedrine Oral Tablet,RxNorm,Clinical Drug Form,374735,Pain NSAIDS
40134079,Niacin / Procaine / salicylamide Topical Ointment,RxNorm,Clinical Drug Form,637701,Pain NSAIDS
40003597,Acetaminophen / Chlorpheniramine / Dextromethorphan / Pseudoephedrine Oral Tablet,RxNorm,Clinical Drug Form,374767,Pain NSAIDS
40004118,Acetaminophen / salicylamide Oral Tablet,RxNorm,Clinical Drug Form,370771,Pain NSAIDS
40002594,Acetaminophen / Dextromethorphan / Pseudoephedrine Oral Capsule,RxNorm,Clinical Drug Form,375672,Pain NSAIDS
40004046,Acetaminophen / cinnamedrine / pamabrom Oral Capsule,RxNorm,Clinical Drug Form,484677,Pain NSAIDS
40029881,Codeine / propyphenazone Oral Tablet,RxNorm,Clinical Drug Form,438600,Pain NSAIDS
40002792,Acetaminophen / Pseudoephedrine Chewable Tablet,RxNorm,Clinical Drug Form,374647,Pain NSAIDS
40103279,Acetaminophen / Chlorpheniramine / Phenylephrine / phenyltoloxamine Extended Release Oral Tablet,RxNorm,Clinical Drug Form,546402,Pain NSAIDS
35604558,ziconotide Injection,RxNorm,Clinical Drug Form,1738346,Pain NSAIDS
40011644,Benactyzine / benorilate Oral Tablet,RxNorm,Clinical Drug Form,437822,Pain NSAIDS
40002625,Acetaminophen / Dihydroergotamine Oral Tablet,RxNorm,Clinical Drug Form,437250,Pain NSAIDS
40003608,Acetaminophen / Chlorpheniramine / Dextromethorphan Oral Capsule,RxNorm,Clinical Drug Form,376387,Pain NSAIDS
40003573,Acetaminophen / Chlorpheniramine / Dextromethorphan / Phenylephrine Oral Suspension,RxNorm,Clinical Drug Form,375994,Pain NSAIDS
40241544,Acetaminophen / Dextromethorphan / Guaifenesin / Phenylephrine Oral Capsule,RxNorm,Clinical Drug Form,1145621,Pain NSAIDS
40003622,Acetaminophen / Chlorpheniramine / Phenylephrine Oral Tablet,RxNorm,Clinical Drug Form,374739,Pain NSAIDS
40099716,salicylamide / Vitamin B 12 Oral Tablet,RxNorm,Clinical Drug Form,435540,Pain NSAIDS
40124795,Acetaminophen / Dextromethorphan / Phenylephrine Oral Capsule,RxNorm,Clinical Drug Form,577330,Pain NSAIDS
40004120,Acetaminophen / thiocolchicoside Oral Tablet,RxNorm,Clinical Drug Form,376310,Pain NSAIDS
40144438,Acetaminophen / Caffeine / phenyltoloxamine / Salicylic Acid Oral Tablet,RxNorm,Clinical Drug Form,753198,Pain NSAIDS
40131029,Acetaminophen / Pheniramine / Phenylephrine Oral Solution,RxNorm,Clinical Drug Form,617469,Pain NSAIDS
40003689,Acetaminophen / Codeine Oral Capsule,RxNorm,Clinical Drug Form,370748,Pain NSAIDS
40003540,Acetaminophen / Caffeine / Pyrilamine Oral Tablet,RxNorm,Clinical Drug Form,375662,Pain NSAIDS
40058008,flupirtine Oral Capsule,RxNorm,Clinical Drug Form,439774,Pain NSAIDS
40003482,Acetaminophen / Ascorbic Acid / Eucalyptol Rectal Suppository,RxNorm,Clinical Drug Form,437219,Pain NSAIDS
40002788,Acetaminophen / Pseudoephedrine / Triprolidine Oral Capsule,RxNorm,Clinical Drug Form,484680,Pain NSAIDS
40002773,Acetaminophen / Piroxicam Rectal Suppository,RxNorm,Clinical Drug Form,373492,Pain NSAIDS
40002738,Acetaminophen / Methionine Oral Tablet,RxNorm,Clinical Drug Form,385498,Pain NSAIDS
40043637,Guaifenesin / Hydrocodone / Phenylpropanolamine / salicylamide Oral Tablet,RxNorm,Clinical Drug Form,486527,Pain NSAIDS
40141982,Acetaminophen / Chlorpheniramine / Dextromethorphan / Phenylephrine Oral Solution,RxNorm,Clinical Drug Form,728132,Pain NSAIDS
40019011,Benzocaine / salicylamide Topical Gel,RxNorm,Clinical Drug Form,377990,Pain NSAIDS
35606353,Acetaminophen / Chlorpheniramine / Dextromethorphan / Guaifenesin / Phenylephrine Oral Solution,RxNorm,Clinical Drug Form,1743367,Pain NSAIDS
40003705,Acetaminophen / Dextromethorphan / Doxylamine / Pseudoephedrine Oral Capsule,RxNorm,Clinical Drug Form,374769,Pain NSAIDS
40002678,Acetaminophen / Guaifenesin / Phenylephrine Oral Tablet,RxNorm,Clinical Drug Form,379208,Pain NSAIDS
40135195,Acetaminophen / pamabrom / Pyrilamine Oral Capsule,RxNorm,Clinical Drug Form,647460,Pain NSAIDS
40128151,Acetaminophen / Diphenhydramine / Phenylephrine Oral Tablet,RxNorm,Clinical Drug Form,602581,Pain NSAIDS
40142614,Acetaminophen / phenyltoloxamine Delayed Release Oral Capsule,RxNorm,Clinical Drug Form,746394,Pain NSAIDS
40003641,Acetaminophen / Chlorpheniramine / Pseudoephedrine Chewable Tablet,RxNorm,Clinical Drug Form,374774,Pain NSAIDS
44814284,Acetaminophen / Oxycodone Extended Release Oral Tablet,RxNorm,Clinical Drug Form,1491831,Pain NSAIDS
40003617,Acetaminophen / Chlorpheniramine / Phenylephrine Chewable Tablet,RxNorm,Clinical Drug Form,450698,Pain NSAIDS
44817909,Acetaminophen / Codeine Effervescent Oral Tablet,RxNorm,Clinical Drug Form,1536456,Pain NSAIDS
40003684,Acetaminophen / Codeine / Ibuprofen Oral Suspension,RxNorm,Clinical Drug Form,440465,Pain NSAIDS
40012268,Aspirin / Caffeine / salicylamide Oral Solution,RxNorm,Clinical Drug Form,377082,Pain NSAIDS
40003725,Acetaminophen / Dextromethorphan / Guaifenesin / Pseudoephedrine Oral Tablet,RxNorm,Clinical Drug Form,376336,Pain NSAIDS
45892329,Acetaminophen / Brompheniramine Oral Tablet,RxNorm,Clinical Drug Form,1595629,Pain NSAIDS
40003586,Acetaminophen / Chlorpheniramine / Dextromethorphan / Pseudoephedrine Oral Solution,RxNorm,Clinical Drug Form,374770,Pain NSAIDS
40003720,Acetaminophen / Dextromethorphan / Guaifenesin / Pseudoephedrine Oral Capsule,RxNorm,Clinical Drug Form,374780,Pain NSAIDS
40003717,Acetaminophen / Dextromethorphan / Guaifenesin / Phenylephrine Oral Tablet,RxNorm,Clinical Drug Form,376003,Pain NSAIDS
40102695,propyphenazone Oral Tablet,RxNorm,Clinical Drug Form,451116,Pain NSAIDS
40003525,Acetaminophen / Caffeine / Chlorpheniramine / Phenylephrine Oral Tablet,RxNorm,Clinical Drug Form,378119,Pain NSAIDS
40003569,Acetaminophen / Chlormezanone Rectal Suppository,RxNorm,Clinical Drug Form,437248,Pain NSAIDS
40148360,Acetaminophen / Aspirin Oral Powder,RxNorm,Clinical Drug Form,763110,Pain NSAIDS
40004080,Acetaminophen / pamabrom / Vitamin E Oral Tablet,RxNorm,Clinical Drug Form,487122,Pain NSAIDS
40003538,Acetaminophen / Caffeine / Phenylpropanolamine / Pyrilamine Oral Tablet,RxNorm,Clinical Drug Form,485165,Pain NSAIDS
40002732,Acetaminophen / Loratadine / Pseudoephedrine Extended Release Oral Tablet,RxNorm,Clinical Drug Form,446995,Pain NSAIDS
40002855,Acetaminophen / butabarbital Oral Tablet,RxNorm,Clinical Drug Form,376157,Pain NSAIDS
40004086,Acetaminophen / phenyltoloxamine / salicylamide Oral Tablet,RxNorm,Clinical Drug Form,375705,Pain NSAIDS
40169379,Acetaminophen / Dextromethorphan / Diphenhydramine / Phenylephrine Oral Tablet,RxNorm,Clinical Drug Form,891466,Pain NSAIDS
40004013,Acetaminophen / butalbital / Caffeine Oral Tablet,RxNorm,Clinical Drug Form,374751,Pain NSAIDS
40003723,Acetaminophen / Dextromethorphan / Guaifenesin / Pseudoephedrine Oral Solution,RxNorm,Clinical Drug Form,374801,Pain NSAIDS
40059884,cycloadiphenine / propyphenazone Oral Tablet,RxNorm,Clinical Drug Form,451140,Pain NSAIDS
40003572,Acetaminophen / Chlorpheniramine / Codeine / Pseudoephedrine Oral Tablet,RxNorm,Clinical Drug Form,446977,Pain NSAIDS
40012271,Aspirin / Caffeine / salicylamide Oral Tablet,RxNorm,Clinical Drug Form,374765,Pain NSAIDS
40002787,Acetaminophen / Propoxyphene Rectal Suppository,RxNorm,Clinical Drug Form,451070,Pain NSAIDS
40003483,Acetaminophen / Ascorbic Acid / Phenylephrine Oral Tablet,RxNorm,Clinical Drug Form,450692,Pain NSAIDS
40171435,Acetaminophen / Chlorpheniramine / Dextromethorphan / Phenylephrine Oral Capsule,RxNorm,Clinical Drug Form,901269,Pain NSAIDS
40003680,Acetaminophen / Chlorzoxazone Oral Tablet,RxNorm,Clinical Drug Form,371475,Pain NSAIDS
40017331,Caffeine / propyphenazone Oral Tablet,RxNorm,Clinical Drug Form,451123,Pain NSAIDS
40135534,Acetaminophen / Clemastine / Phenylpropanolamine Oral Tablet,RxNorm,Clinical Drug Form,654324,Pain NSAIDS
40004044,Acetaminophen / carbinoxamine / Phenylpropanolamine Extended Release Oral Capsule,RxNorm,Clinical Drug Form,450652,Pain NSAIDS
40004089,Acetaminophen / phenyltoloxamine Oral Capsule,RxNorm,Clinical Drug Form,370523,Pain NSAIDS
40009853,Aspirin Disintegrating Oral Tablet,RxNorm,Clinical Drug Form,379422,Pain NSAIDS
40002853,Acetaminophen / buclizine Oral Tablet,RxNorm,Clinical Drug Form,437227,Pain NSAIDS
40138387,Acetaminophen / Caffeine / Pyrilamine Oral Capsule,RxNorm,Clinical Drug Form,701912,Pain NSAIDS
40002727,Acetaminophen / Ibuprofen Oral Capsule,RxNorm,Clinical Drug Form,372450,Pain NSAIDS
40004012,Acetaminophen / butalbital / Caffeine Oral Solution,RxNorm,Clinical Drug Form,452725,Pain NSAIDS
40145224,Acetaminophen / Dextromethorphan / Phenylephrine / Pyrilamine Oral Solution,RxNorm,Clinical Drug Form,757195,Pain NSAIDS
40002705,Acetaminophen / Hydrocodone Oral Solution,RxNorm,Clinical Drug Form,370759,Pain NSAIDS
44817912,Aspirin / Citric Acid / Sodium Bicarbonate Effervescent Oral Tablet,RxNorm,Clinical Drug Form,1536466,Pain NSAIDS
40002621,Acetaminophen / Dextromethorphan Oral Tablet,RxNorm,Clinical Drug Form,370757,Pain NSAIDS
40092357,allobarbital / Aminopyrine Rectal Suppository,RxNorm,Clinical Drug Form,437434,Pain NSAIDS
40002603,Acetaminophen / Dextromethorphan / Pseudoephedrine Oral Suspension,RxNorm,Clinical Drug Form,485759,Pain NSAIDS
40002859,Acetaminophen / butalbital / Caffeine / Codeine Oral Tablet,RxNorm,Clinical Drug Form,376084,Pain NSAIDS
19005066,20 ML ziconotide acetate 0.025 MG/ML Injection [Prialt],RxNorm,Quant Branded Drug,583453,Pain NSAIDS
35604563,1 ML ziconotide acetate 0.1 MG/ML Injection [Prialt],RxNorm,Quant Branded Drug,1738354,Pain NSAIDS
42708128,8 HR Acetaminophen 650 MG Extended Release Oral Tablet [Mapap],RxNorm,Quant Branded Drug,1243439,Pain NSAIDS
1593667,8 HR Acetaminophen 650 MG Extended Release Oral Tablet [Midol Long Lasting Relief],RxNorm,Quant Branded Drug,1876804,Pain NSAIDS
42708129,8 HR Acetaminophen 650 MG Extended Release Oral Tablet [Tylenol],RxNorm,Quant Branded Drug,1243440,Pain NSAIDS
44814263,12 HR Acetaminophen 325 MG / Oxycodone Hydrochloride 7.5 MG Extended Release Oral Tablet [Xartemis],RxNorm,Quant Branded Drug,1491834,Pain NSAIDS
40229093,100 ML Acetaminophen 10 MG/ML Injection [Ofirmev],RxNorm,Quant Branded Drug,1041530,Pain NSAIDS
35604567,5 ML ziconotide acetate 0.1 MG/ML Injection [Prialt],RxNorm,Quant Branded Drug,1738358,Pain NSAIDS
19129549,4.5 ML Acetaminophen 144 MG/ML / Chlorpheniramine 0.89 MG/ML / Dextromethorphan 4.44 MG/ML / Phenylephrine 2.22 MG/ML Prefilled Applicator,RxNorm,Quant Clinical Drug,763341,Pain NSAIDS
19005065,20 ML ziconotide acetate 0.025 MG/ML Injection,RxNorm,Quant Clinical Drug,486133,Pain NSAIDS
42800280,12 HR Acetaminophen 575 MG / Dextromethorphan Hydrobromide 30 MG / Diphenhydramine Hydrochloride 37.5 MG / Phenylephrine Hydrochloride 18 MG Extended Release Oral Tablet,RxNorm,Quant Clinical Drug,1297967,Pain NSAIDS
19129556,4.5 ML Acetaminophen 222 MG/ML / Chlorpheniramine 0.89 MG/ML / Dextromethorphan 6.67 MG/ML Prefilled Applicator,RxNorm,Quant Clinical Drug,763354,Pain NSAIDS
19112656,100 ML Acetaminophen 10 MG/ML Injection,RxNorm,Quant Clinical Drug,483017,Pain NSAIDS
1194792,12 HR Acetaminophen 325 MG / Chlorpheniramine 8 MG / Phenylephrine 40 MG / phenyltoloxamine 50 MG Extended Release Oral Tablet,RxNorm,Quant Clinical Drug,791443,Pain NSAIDS
19103757,12 HR Acetaminophen 50 MG / carbinoxamine 5 MG / Phenylpropanolamine 75 MG Extended Release Oral Capsule,RxNorm,Quant Clinical Drug,411690,Pain NSAIDS
35604562,1 ML ziconotide acetate 0.1 MG/ML Injection,RxNorm,Quant Clinical Drug,1738353,Pain NSAIDS
35604566,5 ML ziconotide acetate 0.1 MG/ML Injection,RxNorm,Quant Clinical Drug,1738357,Pain NSAIDS
42708161,8 HR Acetaminophen 650 MG / Guaifenesin 600 MG / Phenylephrine Hydrochloride 20 MG Extended Release Oral Tablet,RxNorm,Quant Clinical Drug,1243811,Pain NSAIDS
43526693,12 HR Acetaminophen 500 MG / Loratadine 2.5 MG / Pseudoephedrine sulfate 60 MG Extended Release Oral Tablet,RxNorm,Quant Clinical Drug,1424313,Pain NSAIDS
42709262,12 HR Acetaminophen 500 MG / Dexbrompheniramine maleate 3 MG / Pseudoephedrine Hydrochloride 60 MG Extended Release Oral Tablet,RxNorm,Quant Clinical Drug,1251806,Pain NSAIDS
43531860,12 HR Acetaminophen 500 MG / Chlorpheniramine Maleate 4 MG / Pseudoephedrine sulfate 60 MG Extended Release Oral Tablet,RxNorm,Quant Clinical Drug,1424681,Pain NSAIDS
19126394,12 HR Acetaminophen 650 MG / dexbrompheniramine 2 MG / Phenylephrine 10 MG Extended Release Oral Tablet,RxNorm,Quant Clinical Drug,705214,Pain NSAIDS
1128460,12 HR Acetaminophen 250 MG / Guaifenesin 1100 MG / Phenylephrine 30 MG Extended Release Oral Tablet,RxNorm,Quant Clinical Drug,636627,Pain NSAIDS
44814262,12 HR Acetaminophen 325 MG / Oxycodone Hydrochloride 7.5 MG Extended Release Oral Tablet,RxNorm,Quant Clinical Drug,1491832,Pain NSAIDS
40242522,8 HR Acetaminophen 650 MG Extended Release Oral Tablet,RxNorm,Quant Clinical Drug,1148399,Pain NSAIDS
19102107,zofenopril,RxNorm,Ingredient,39990,ACE Inhibitor
19122327,imidapril,RxNorm,Ingredient,60245,ACE Inhibitor
1341927,Enalapril,RxNorm,Ingredient,3827,ACE Inhibitor
19050216,Cilazapril,RxNorm,Ingredient,21102,ACE Inhibitor
1308216,Lisinopril,RxNorm,Ingredient,29046,ACE Inhibitor
1342001,Enalaprilat,RxNorm,Ingredient,3829,ACE Inhibitor
1363749,Fosinopril,RxNorm,Ingredient,50166,ACE Inhibitor
19040051,spirapril,RxNorm,Ingredient,36908,ACE Inhibitor
1331235,quinapril,RxNorm,Ingredient,35208,ACE Inhibitor
1373225,Perindopril,RxNorm,Ingredient,54552,ACE Inhibitor
1334456,Ramipril,RxNorm,Ingredient,35296,ACE Inhibitor
1340128,Captopril,RxNorm,Ingredient,1998,ACE Inhibitor
1342439,trandolapril,RxNorm,Ingredient,38454,ACE Inhibitor
1335471,benazepril,RxNorm,Ingredient,18867,ACE Inhibitor
1310756,moexipril,RxNorm,Ingredient,30131,ACE Inhibitor
40172814,trandolapril 1 MG / Verapamil hydrochloride 240 MG Extended Release Oral Tablet [Tarka],RxNorm,Branded Drug,897780,ACE Inhibitor
40163268,Perindopril Erbumine 2 MG Oral Tablet [Aceon],RxNorm,Branded Drug,854986,ACE Inhibitor
19054306,Captopril 50 MG Oral Tablet [Hyteneze],RxNorm,Branded Drug,226702,ACE Inhibitor
19037085,Hydrochlorothiazide 25 MG / Lisinopril 20 MG Oral Tablet [Prinzide],RxNorm,Branded Drug,207965,ACE Inhibitor
42801012,Moexipril hydrochloride 15 MG Oral Tablet [Univasc],RxNorm,Branded Drug,1299963,ACE Inhibitor
19003086,quinapril 40 MG Oral Tablet [Accupro],RxNorm,Branded Drug,103945,ACE Inhibitor
19045583,Captopril 100 MG Oral Tablet [Capoten],RxNorm,Branded Drug,210994,ACE Inhibitor
40184277,Hydrochlorothiazide 25 MG / quinapril 20 MG Oral Tablet [Quinaretic],RxNorm,Branded Drug,991557,ACE Inhibitor
974852,Hydrochlorothiazide 25 MG / Lisinopril 20 MG Oral Tablet [Zestoretic],RxNorm,Branded Drug,823971,ACE Inhibitor
19003854,Ramipril 2.5 MG Oral Capsule [Altace],RxNorm,Branded Drug,104384,ACE Inhibitor
974854,Hydrochlorothiazide 12.5 MG / Lisinopril 10 MG Oral Tablet [Zestoretic],RxNorm,Branded Drug,823986,ACE Inhibitor
19003126,Hydrochlorothiazide 12.5 MG / Lisinopril 10 MG Oral Tablet [Carace Plus],RxNorm,Branded Drug,103966,ACE Inhibitor
19044704,trandolapril 1 MG Oral Tablet [Mavik],RxNorm,Branded Drug,210671,ACE Inhibitor
19054305,Captopril 25 MG Oral Tablet [Hyteneze],RxNorm,Branded Drug,226701,ACE Inhibitor
19036750,quinapril 10 MG Oral Tablet [Accupril],RxNorm,Branded Drug,207892,ACE Inhibitor
19025174,Captopril 12.5 MG Oral Tablet [Acepril],RxNorm,Branded Drug,201369,ACE Inhibitor
19025234,Lisinopril 10 MG Oral Tablet [Carace],RxNorm,Branded Drug,201381,ACE Inhibitor
40163754,Fosinopril Sodium 10 MG Oral Tablet [Monopril],RxNorm,Branded Drug,857171,ACE Inhibitor
19025180,Enalapril Maleate 10 MG Oral Tablet [Innovace],RxNorm,Branded Drug,201377,ACE Inhibitor
19036771,quinapril 20 MG Oral Tablet [Accupril],RxNorm,Branded Drug,207893,ACE Inhibitor
19017082,Captopril 25 MG Oral Tablet [Kaplon],RxNorm,Branded Drug,153312,ACE Inhibitor
19025231,Enalapril Maleate 20 MG Oral Tablet [Innovace],RxNorm,Branded Drug,201378,ACE Inhibitor
19025175,Captopril 12.5 MG Oral Tablet [Capoten],RxNorm,Branded Drug,201370,ACE Inhibitor
19036749,quinapril 5 MG Oral Tablet [Accupril],RxNorm,Branded Drug,207891,ACE Inhibitor
42800851,Hydrochlorothiazide 25 MG / Moexipril hydrochloride 15 MG Oral Tablet [Uniretic],RxNorm,Branded Drug,1299959,ACE Inhibitor
1334536,Ramipril 1.25 MG Oral Capsule [Altace],RxNorm,Branded Drug,845489,ACE Inhibitor
40165790,Enalapril Maleate 5 MG Oral Tablet [Vasotec],RxNorm,Branded Drug,858815,ACE Inhibitor
19033405,Lisinopril 10 MG Oral Tablet [Prinivil],RxNorm,Branded Drug,206765,ACE Inhibitor
19017026,Captopril 25 MG Oral Tablet [Ecopace],RxNorm,Branded Drug,153276,ACE Inhibitor
40171659,Benazepril hydrochloride 10 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Lotensin HCT],RxNorm,Branded Drug,898366,ACE Inhibitor
19132832,Hydrochlorothiazide 12.5 MG / quinapril 10 MG Oral Tablet [Accuretic],RxNorm,Branded Drug,809854,ACE Inhibitor
40171551,Amlodipine 10 MG / Benazepril hydrochloride 40 MG Oral Capsule [Lotrel],RxNorm,Branded Drug,898348,ACE Inhibitor
40184215,Hydrochlorothiazide 12.5 MG / quinapril 20 MG Oral Tablet [Quinaretic],RxNorm,Branded Drug,991553,ACE Inhibitor
19017285,Captopril 50 MG Oral Tablet [Hypapril],RxNorm,Branded Drug,153462,ACE Inhibitor
40171560,Amlodipine 5 MG / Benazepril hydrochloride 20 MG Oral Capsule [Lotrel],RxNorm,Branded Drug,898358,ACE Inhibitor
40165775,Enalapril Maleate 20 MG Oral Tablet [Vasotec],RxNorm,Branded Drug,858812,ACE Inhibitor
19044705,trandolapril 2 MG Oral Tablet [Mavik],RxNorm,Branded Drug,210672,ACE Inhibitor
19127397,Ramipril 10 MG Oral Tablet [Altace],RxNorm,Branded Drug,730512,ACE Inhibitor
40163751,Fosinopril Sodium 10 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Monopril-HCT],RxNorm,Branded Drug,857182,ACE Inhibitor
19003852,Lisinopril 20 MG Oral Tablet [Zestril],RxNorm,Branded Drug,104378,ACE Inhibitor
19113826,Hydrochlorothiazide 12.5 MG / Lisinopril 20 MG Oral Tablet [Prinize],RxNorm,Branded Drug,541946,ACE Inhibitor
1328742,Diltiazem Hydrochloride 180 MG / Enalapril Maleate 5 MG Extended Release Oral Tablet [Teczem],RxNorm,Branded Drug,846148,ACE Inhibitor
19009182,quinapril 20 MG Oral Tablet [Accupro],RxNorm,Branded Drug,106682,ACE Inhibitor
19033404,Lisinopril 5 MG Oral Tablet [Prinivil],RxNorm,Branded Drug,206764,ACE Inhibitor
40165779,Enalapril Maleate 5 MG / Felodipine 2.5 MG Extended Release Oral Tablet [Lexxel],RxNorm,Branded Drug,858884,ACE Inhibitor
19033409,Lisinopril 40 MG Oral Tablet [Prinivil],RxNorm,Branded Drug,206770,ACE Inhibitor
40163758,Fosinopril Sodium 20 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Monopril-HCT],RxNorm,Branded Drug,857178,ACE Inhibitor
40184213,Hydrochlorothiazide 12.5 MG / quinapril 10 MG Oral Tablet [Quinaretic],RxNorm,Branded Drug,991549,ACE Inhibitor
40165768,Enalapril Maleate 2.5 MG Oral Tablet [Vasotec],RxNorm,Branded Drug,858806,ACE Inhibitor
40165759,Enalapril Maleate 10 MG / Hydrochlorothiazide 25 MG Oral Tablet [Vaseretic],RxNorm,Branded Drug,858830,ACE Inhibitor
42800843,Hydrochlorothiazide 12.5 MG / Moexipril hydrochloride 15 MG Oral Tablet [Uniretic],RxNorm,Branded Drug,1299861,ACE Inhibitor
19033403,Lisinopril 2.5 MG Oral Tablet [Prinivil],RxNorm,Branded Drug,206763,ACE Inhibitor
19017284,Captopril 25 MG Oral Tablet [Hypapril],RxNorm,Branded Drug,153461,ACE Inhibitor
45892993,Amlodipine 5 MG / Perindopril arginine 7 MG Oral Tablet [Prestalia],RxNorm,Branded Drug,1600730,ACE Inhibitor
40172818,trandolapril 2 MG / Verapamil hydrochloride 180 MG Extended Release Oral Tablet [Tarka],RxNorm,Branded Drug,897787,ACE Inhibitor
40171672,Benazepril hydrochloride 20 MG Oral Tablet [Lotensin],RxNorm,Branded Drug,898692,ACE Inhibitor
19003856,Cilazapril 0.25 MG Oral Tablet [Vascace],RxNorm,Branded Drug,104388,ACE Inhibitor
45892989,Amlodipine 2.5 MG / Perindopril arginine 3.5 MG Oral Tablet [Prestalia],RxNorm,Branded Drug,1600726,ACE Inhibitor
40171662,Benazepril hydrochloride 10 MG Oral Tablet [Lotensin],RxNorm,Branded Drug,898689,ACE Inhibitor
19003855,Ramipril 5 MG Oral Capsule [Altace],RxNorm,Branded Drug,104385,ACE Inhibitor
40165774,Enalapril Maleate 20 MG Oral Tablet [Renitec],RxNorm,Branded Drug,858845,ACE Inhibitor
19044706,trandolapril 4 MG Oral Tablet [Mavik],RxNorm,Branded Drug,210673,ACE Inhibitor
19037084,Hydrochlorothiazide 12.5 MG / Lisinopril 20 MG Oral Tablet [Prinzide],RxNorm,Branded Drug,207963,ACE Inhibitor
40165782,Enalapril Maleate 5 MG / Felodipine 5 MG Extended Release Oral Tablet [Lexxel],RxNorm,Branded Drug,858892,ACE Inhibitor
40172821,trandolapril 2 MG / Verapamil hydrochloride 240 MG Extended Release Oral Tablet [Tarka],RxNorm,Branded Drug,897848,ACE Inhibitor
40171676,Benazepril hydrochloride 40 MG Oral Tablet [Lotensin],RxNorm,Branded Drug,898721,ACE Inhibitor
19113588,Captopril 50 MG Oral Tablet [Capropril],RxNorm,Branded Drug,541022,ACE Inhibitor
40171683,Benazepril hydrochloride 5 MG Oral Tablet [Lotensin],RxNorm,Branded Drug,898725,ACE Inhibitor
19009181,quinapril 10 MG Oral Tablet [Accupro],RxNorm,Branded Drug,106681,ACE Inhibitor
19025178,Captopril 50 MG Oral Tablet [Acepril],RxNorm,Branded Drug,201373,ACE Inhibitor
19025232,Lisinopril 2.5 MG Oral Tablet [Carace],RxNorm,Branded Drug,201379,ACE Inhibitor
19127399,Ramipril 5 MG Oral Tablet [Altace],RxNorm,Branded Drug,730514,ACE Inhibitor
19009160,quinapril 5 MG Oral Tablet [Accupro],RxNorm,Branded Drug,106680,ACE Inhibitor
19045770,Captopril 25 MG / Hydrochlorothiazide 15 MG Oral Tablet [Capozide],RxNorm,Branded Drug,211053,ACE Inhibitor
19037083,Hydrochlorothiazide 12.5 MG / Lisinopril 10 MG Oral Tablet [Prinzide],RxNorm,Branded Drug,207961,ACE Inhibitor
19045846,Captopril 25 MG / Hydrochlorothiazide 25 MG Oral Tablet [Capozide],RxNorm,Branded Drug,211072,ACE Inhibitor
40163761,Fosinopril Sodium 20 MG Oral Tablet [Monopril],RxNorm,Branded Drug,857185,ACE Inhibitor
19025177,Captopril 25 MG Oral Tablet [Capoten],RxNorm,Branded Drug,201372,ACE Inhibitor
40168021,Hydrochlorothiazide 25 MG / quinapril 20 MG Oral Tablet [Accuretic],RxNorm,Branded Drug,882559,ACE Inhibitor
19003853,Perindopril Erbumine 4 MG Oral Tablet [Coversyl],RxNorm,Branded Drug,104382,ACE Inhibitor
19033410,Lisinopril 40 MG Oral Tablet [Zestril],RxNorm,Branded Drug,206771,ACE Inhibitor
40171680,Benazepril hydrochloride 5 MG / Hydrochlorothiazide 6.25 MG Oral Tablet [Lotensin HCT],RxNorm,Branded Drug,898382,ACE Inhibitor
974853,Hydrochlorothiazide 12.5 MG / Lisinopril 20 MG Oral Tablet [Zestoretic],RxNorm,Branded Drug,823982,ACE Inhibitor
42801016,Moexipril hydrochloride 7.5 MG Oral Tablet [Univasc],RxNorm,Branded Drug,1299965,ACE Inhibitor
40172824,trandolapril 4 MG / Verapamil hydrochloride 240 MG Extended Release Oral Tablet [Tarka],RxNorm,Branded Drug,897857,ACE Inhibitor
40171563,Amlodipine 5 MG / Benazepril hydrochloride 40 MG Oral Capsule [Lotrel],RxNorm,Branded Drug,898361,ACE Inhibitor
19025179,Captopril 50 MG Oral Tablet [Capoten],RxNorm,Branded Drug,201374,ACE Inhibitor
40171548,Amlodipine 10 MG / Benazepril hydrochloride 20 MG Oral Capsule [Lotrel],RxNorm,Branded Drug,898344,ACE Inhibitor
19067557,Ramipril 10 MG Oral Capsule [Altace],RxNorm,Branded Drug,260333,ACE Inhibitor
40221249,Lisinopril 1 MG/ML Oral Solution [Qbrelis],RxNorm,Branded Drug,1806890,ACE Inhibitor
19129687,Captopril 50 MG / Hydrochlorothiazide 25 MG Oral Tablet [Capozide],RxNorm,Branded Drug,790296,ACE Inhibitor
19003857,Cilazapril 0.5 MG Oral Tablet [Vascace],RxNorm,Branded Drug,104389,ACE Inhibitor
19033406,Lisinopril 20 MG Oral Tablet [Prinivil],RxNorm,Branded Drug,206766,ACE Inhibitor
